,Area.of.residence,Area.of.workplace,All.categories..Method.of.travel.to.work,Work.mainly.at.or.from.home,Underground..metro..light.rail..tram,Train,Bus..minibus.or.coach,Taxi,Motorcycle..scooter.or.moped,Driving.a.car.or.van,Passenger.in.a.car.or.van,Bicycle,On.foot,Other.method.of.travel.to.work,dist,p_cycle,pc,ecp,lon_origin,lat_origin,lon_dest,lat_dest,fastest_time,fastest_distance,quietest_time,quietest_distance
939495,E02002425,E02002339,5,0,0,0,0,0,0,5,0,0,0,0,12768.9234927253,0.0233360127,0.1166800634,0.1166800634,-1.6522103299,53.7560427315,-1.6941821605,53.8680881823,,,,
939496,E02002425,E02002340,1,0,0,0,0,0,0,1,0,0,0,0,12644.718942519,0.0239229605,0.0239229605,0.0239229605,-1.6522103299,53.7560427315,-1.6785346758,53.8686194272,,,,
939497,E02002425,E02002341,2,0,0,0,0,0,0,2,0,0,0,0,14163.1872263712,0.0176572247,0.0353144493,0.0353144493,-1.6522103299,53.7560427315,-1.5553319814,53.869697221,,,,
939498,E02002425,E02002343,3,0,0,0,0,0,1,2,0,0,0,0,11262.4274377609,0.0315412744,0.0946238233,0.0946238233,-1.6522103299,53.7560427315,-1.6775621599,53.8561494482,,,,
939499,E02002425,E02002344,1,0,0,0,0,0,0,1,0,0,0,0,13745.4108964055,0.0191959687,0.0191959687,0.0191959687,-1.6522103299,53.7560427315,-1.5253058419,53.8541243112,,,,
939500,E02002425,E02002345,3,0,0,0,0,0,0,2,0,1,0,0,12022.7246494521,0.0270919746,0.0812759239,-0.9187240761,-1.6522103299,53.7560427315,-1.5896573219,53.8575607216,,,,
939501,E02002425,E02002346,2,0,0,0,0,0,0,2,0,0,0,0,10692.6649443199,0.0353482712,0.0706965424,0.0706965424,-1.6522103299,53.7560427315,-1.6186437517,53.8500711391,,,,
939502,E02002425,E02002347,1,0,0,0,0,0,0,1,0,0,0,0,12293.2193613782,0.0256652671,0.0256652671,0.0256652671,-1.6522103299,53.7560427315,-1.5519706135,53.8492478781,,,,
939503,E02002425,E02002348,10,0,0,0,0,0,0,9,1,0,0,0,10493.2163274232,0.0367868046,0.3678680456,0.3678680456,-1.6522103299,53.7560427315,-1.604851375,53.8460916699,,,,
939504,E02002425,E02002349,6,0,0,0,2,0,0,3,0,1,0,0,14067.9691645258,0.0179967042,0.1079802253,-0.8920197747,-1.6522103299,53.7560427315,-1.4977270094,53.8433559571,,,,
939505,E02002425,E02002350,4,0,0,0,0,0,0,4,0,0,0,0,10150.0662638822,0.0394001342,0.1576005367,0.1576005367,-1.6522103299,53.7560427315,-1.645681837,53.8471890098,,,,
939506,E02002425,E02002351,2,0,0,0,0,0,0,2,0,0,0,0,17071.0949035189,0.0098706282,0.0197412563,0.0197412563,-1.6522103299,53.7560427315,-1.4409663716,53.8449366971,,,,
939507,E02002425,E02002352,5,0,0,0,0,0,0,5,0,0,0,0,12415.4142204013,0.0250456367,0.1252281837,0.1252281837,-1.6522103299,53.7560427315,-1.5316182735,53.8418058636,,,,
939508,E02002425,E02002353,1,0,0,0,0,0,0,1,0,0,0,0,12894.7550502996,0.0227560596,0.0227560596,0.0227560596,-1.6522103299,53.7560427315,-1.5182369926,53.84054915,,,,
939509,E02002425,E02002356,6,0,0,0,0,0,1,5,0,0,0,0,9371.6743711042,0.0460371003,0.276222602,0.276222602,-1.6522103299,53.7560427315,-1.6698365717,53.8396256342,,,,
939510,E02002425,E02002357,8,0,0,0,0,0,0,6,2,0,0,0,9023.9196813278,0.0493529992,0.3948239937,0.3948239937,-1.6522103299,53.7560427315,-1.6291347025,53.835990229,,,,
939511,E02002425,E02002358,7,0,0,0,0,0,0,7,0,0,0,0,15471.630715096,0.0135916595,0.0951416164,0.0951416164,-1.6522103299,53.7560427315,-1.4598015075,53.8357920354,,,,
939512,E02002425,E02002359,6,0,0,0,0,0,0,5,1,0,0,0,20383.3366744985,0.005089172,0.0305350318,0.0305350318,-1.6522103299,53.7560427315,-1.3697425356,53.8308039574,,,,
939513,E02002425,E02002360,1,0,0,0,0,0,0,0,0,0,0,1,10461.7544829881,0.0370190105,0.0370190105,0.0370190105,-1.6522103299,53.7560427315,-1.5647986011,53.834548605,,,,
939514,E02002425,E02002361,2,0,0,0,0,0,0,2,0,0,0,0,12192.6789283803,0.0261865701,0.0523731403,0.0523731403,-1.6522103299,53.7560427315,-1.5143714712,53.8291749544,,,,
939515,E02002425,E02002362,8,0,0,0,0,0,1,5,2,0,0,0,8686.3057455491,0.0528005351,0.422404281,0.422404281,-1.6522103299,53.7560427315,-1.6131811509,53.8306166402,,,,
939516,E02002425,E02002363,3,0,0,0,1,0,0,2,0,0,0,0,11196.6521049829,0.0319589432,0.0958768296,0.0958768296,-1.6522103299,53.7560427315,-1.5348689623,53.828844426,,,,
939517,E02002425,E02002364,9,0,0,0,1,0,1,7,0,0,0,0,14548.9866723064,0.0163460314,0.1471142826,0.1471142826,-1.6522103299,53.7560427315,-1.4664255759,53.8267392129,,,,
939518,E02002425,E02002366,1,0,0,0,0,0,0,1,0,0,0,0,13074.4510368244,0.0219527467,0.0219527467,0.0219527467,-1.6522103299,53.7560427315,-1.4940384943,53.827020389,,,,
939519,E02002425,E02002367,2,0,0,0,0,0,0,2,0,0,0,0,9940.6128481152,0.0410856908,0.0821713816,0.0821713816,-1.6522103299,53.7560427315,-1.5512470911,53.822437902,,,,
939520,E02002425,E02002368,12,0,0,0,0,0,0,12,0,0,0,0,7905.2490564141,0.061727693,0.7407323161,0.7407323161,-1.6522103299,53.7560427315,-1.6852862057,53.8243425956,,,,
939521,E02002425,E02002371,9,0,0,0,3,0,0,5,0,1,0,0,10652.3245197754,0.0356346176,0.3207115587,-0.6792884413,-1.6522103299,53.7560427315,-1.530848943,53.8193025853,,,,
939522,E02002425,E02002373,4,0,0,0,1,0,0,3,0,0,0,0,8368.2816061498,0.0562680092,0.2250720368,0.2250720368,-1.6522103299,53.7560427315,-1.5813803838,53.8184752721,,,,
939523,E02002425,E02002374,13,0,0,0,0,0,0,12,1,0,0,0,7711.8227101487,0.0641624361,0.8341116698,0.8341116698,-1.6522103299,53.7560427315,-1.5978264373,53.8174200785,,,,
939524,E02002425,E02002375,3,0,0,0,0,0,0,3,0,0,0,0,7363.940402425,0.0687855982,0.2063567945,0.2063567945,-1.6522103299,53.7560427315,-1.6270046147,53.8205240553,,,,
939525,E02002425,E02002376,2,0,0,0,0,0,0,2,0,0,0,0,11978.2553522687,0.0273340015,0.054668003,0.054668003,-1.6522103299,53.7560427315,-1.5006442299,53.815492733,,,,
939526,E02002425,E02002377,3,0,0,0,0,0,0,3,0,0,0,0,10959.4654934371,0.0335115239,0.1005345716,0.1005345716,-1.6522103299,53.7560427315,-1.5194226834,53.8153651938,,,,
939527,E02002425,E02002379,3,0,0,0,0,0,1,2,0,0,0,0,13993.6593009468,0.0182661682,0.0547985045,0.0547985045,-1.6522103299,53.7560427315,-1.4640100536,53.814328863,,,,
939528,E02002425,E02002380,4,0,0,0,0,0,0,4,0,0,0,0,6635.5022291821,0.0795735721,0.3182942884,0.3182942884,-1.6522103299,53.7560427315,-1.6413464562,53.8153341658,,,,
939529,E02002425,E02002381,10,0,0,0,0,0,0,9,1,0,0,0,6856.1506514844,0.0761383701,0.7613837012,0.7613837012,-1.6522103299,53.7560427315,-1.6550978034,53.8176424986,,,,
939530,E02002425,E02002382,4,0,0,0,2,0,0,2,0,0,0,0,11071.4475866396,0.032769328,0.1310773122,0.1310773122,-1.6522103299,53.7560427315,-1.5121470392,53.8110109367,,,,
939531,E02002425,E02002384,21,0,0,0,0,0,0,19,2,0,0,0,9240.0598767202,0.0472650206,0.9925654322,0.9925654322,-1.6522103299,53.7560427315,-1.5450850219,53.8096337814,,,,
939532,E02002425,E02002385,12,0,0,0,1,0,0,10,0,0,1,0,7376.863464061,0.0686080436,0.8232965235,0.8232965235,-1.6522103299,53.7560427315,-1.5824764839,53.8079116016,,,,
939533,E02002425,E02002386,7,0,0,0,1,0,0,6,0,0,0,0,16105.6890444513,0.0119728869,0.0838102081,0.0838102081,-1.6522103299,53.7560427315,-1.4237982697,53.8075625094,,,,
939534,E02002425,E02002387,11,0,0,0,1,0,0,9,0,1,0,0,5966.8022883872,0.0909601972,1.0005621688,0.0005621688,-1.6522103299,53.7560427315,-1.6352400439,53.808721822,,,,
939535,E02002425,E02002388,12,0,0,0,0,0,0,11,1,0,0,0,6492.6436430949,0.0818799169,0.9825590029,0.9825590029,-1.6522103299,53.7560427315,-1.6102509195,53.8088425684,,,,
939536,E02002425,E02002390,12,0,0,0,2,0,0,8,1,0,1,0,13281.0455394953,0.0210641673,0.2527700081,0.2527700081,-1.6522103299,53.7560427315,-1.4693922426,53.8062954254,,,,
939537,E02002425,E02002391,42,0,0,0,0,0,2,38,2,0,0,0,5624.0656075555,0.0974139431,4.0913856092,4.0913856092,-1.6522103299,53.7560427315,-1.6682097793,53.8056954082,,,,
939538,E02002425,E02002392,86,0,0,0,21,0,0,57,7,0,1,0,8087.0607935774,0.0595234478,5.1190165126,5.1190165126,-1.6522103299,53.7560427315,-1.5609149148,53.8046175701,,,,
939539,E02002425,E02002393,34,0,0,0,4,0,2,26,2,0,0,0,10033.0808089155,0.0403328516,1.3713169541,1.3713169541,-1.6522103299,53.7560427315,-1.523831007,53.804524144,,,,
939540,E02002425,E02002394,13,0,0,0,1,0,0,11,1,0,0,0,10755.7028449659,0.0349054126,0.4537703636,0.4537703636,-1.6522103299,53.7560427315,-1.5096383515,53.8031039327,,,,
939541,E02002425,E02002395,25,0,0,0,2,0,0,22,1,0,0,0,6015.4189935609,0.0900800461,2.252001152,2.252001152,-1.6522103299,53.7560427315,-1.6932426898,53.8043391989,,,,
939542,E02002425,E02002396,27,0,0,0,4,0,0,21,2,0,0,0,5705.9885684517,0.0958308598,2.5874332159,2.5874332159,-1.6522103299,53.7560427315,-1.611086847,53.8011739849,,,,
939543,E02002425,E02002397,9,0,0,0,0,0,0,7,1,0,1,0,4811.6672404011,0.1146001401,1.0314012607,1.0314012607,-1.6522103299,53.7560427315,-1.646020275,53.7991338977,,,,
939544,E02002425,E02002398,3,0,0,0,0,0,0,3,0,0,0,0,12966.1720752919,0.0224333358,0.0673000075,0.0673000075,-1.6522103299,53.7560427315,-1.460795059,53.7829085208,,,,
939545,E02002425,E02002399,23,0,0,0,4,0,0,17,1,0,1,0,10453.3332246745,0.0370814124,0.8528724845,0.8528724845,-1.6522103299,53.7560427315,-1.5026560497,53.78732075,,,,
939546,E02002425,E02002400,77,0,0,0,4,4,1,59,7,2,0,0,6627.6484049871,0.0796986617,6.1367969492,4.1367969492,-1.6522103299,53.7560427315,-1.5794874121,53.7971878792,,,,
939547,E02002425,E02002401,3,0,0,0,1,0,0,2,0,0,0,0,11494.9556058498,0.0301080131,0.0903240394,0.0903240394,-1.6522103299,53.7560427315,-1.4836544556,53.7825528843,,,,
939548,E02002425,E02002402,11,0,0,0,0,0,0,10,1,0,0,0,14757.124830875,0.015679553,0.1724750833,0.1724750833,-1.6522103299,53.7560427315,-1.4368532119,53.7923560633,,,,
939549,E02002425,E02002403,3,0,0,0,0,0,0,1,1,0,1,0,17980.7007008046,0.0082288176,0.0246864528,0.0246864528,-1.6522103299,53.7560427315,-1.3874627589,53.795090583,,,,
939550,E02002425,E02002404,19,0,0,0,1,0,1,14,3,0,0,0,9694.8865927255,0.0431552965,0.8199506334,0.8199506334,-1.6522103299,53.7560427315,-1.5185093357,53.7923791487,,,,
939551,E02002425,E02002405,2,0,0,0,0,0,0,2,0,0,0,0,4311.1681388275,0.1266653852,0.2533307703,0.2533307703,-1.6522103299,53.7560427315,-1.68442047,53.7897676905,,,,
939552,E02002425,E02002406,3,0,0,0,0,0,0,3,0,0,0,0,18945.8098946878,0.0067843636,0.0203530908,0.0203530908,-1.6522103299,53.7560427315,-1.3695940677,53.7871307636,,,,
939553,E02002425,E02002407,14,0,0,0,1,0,0,10,2,0,1,0,4778.1385220385,0.1153712016,1.6151968227,1.6151968227,-1.6522103299,53.7560427315,-1.609748378,53.7908519873,,,,
939554,E02002425,E02002408,19,0,0,0,0,0,0,18,1,0,0,0,3624.0494448041,0.1453249959,2.761174923,2.761174923,-1.6522103299,53.7560427315,-1.6531563541,53.7886108817,,,,
939555,E02002425,E02002409,12,0,0,0,0,0,0,10,1,0,1,0,3281.4036345371,0.1556331675,1.86759801,1.86759801,-1.6522103299,53.7560427315,-1.6306694818,53.782634954,,,,
939556,E02002425,E02002410,21,0,0,0,1,0,0,18,2,0,0,0,5561.4228473027,0.098642076,2.0714835967,2.0714835967,-1.6522103299,53.7560427315,-1.5870002098,53.7877647368,,,,
939557,E02002425,E02002411,60,0,0,0,9,0,1,44,5,0,1,0,6797.0374024206,0.0770438696,4.6226321736,4.6226321736,-1.6522103299,53.7560427315,-1.5612145536,53.7847868814,,,,
939558,E02002425,E02002412,57,0,0,0,5,1,1,42,3,2,3,0,3764.4511519559,0.1413009827,8.054156013,6.054156013,-1.6522103299,53.7560427315,-1.6064431662,53.7762799407,,,,
939559,E02002425,E02002414,29,0,0,0,3,1,0,22,1,1,1,0,7613.4386692968,0.0654374511,1.8976860808,0.8976860808,-1.6522103299,53.7560427315,-1.5451628768,53.781746077,,,,
939560,E02002425,E02002415,10,0,0,0,0,0,0,10,0,0,0,0,7067.6943377554,0.0729842458,0.7298424582,0.7298424582,-1.6522103299,53.7560427315,-1.5495116861,53.7742881837,,,,
939561,E02002425,E02002416,12,0,0,0,0,0,0,12,0,0,0,0,15898.5724053413,0.0124792591,0.1497511091,0.1497511091,-1.6522103299,53.7560427315,-1.4119631696,53.7684705358,,,,
939562,E02002425,E02002417,3,0,0,0,0,0,0,3,0,0,0,0,20814.4475568565,0.0046687574,0.0140062723,0.0140062723,-1.6522103299,53.7560427315,-1.3368001311,53.7642201515,,,,
939563,E02002425,E02002418,1,0,0,0,0,0,0,0,0,0,1,0,18144.0629316869,0.0079643066,0.0079643066,0.0079643066,-1.6522103299,53.7560427315,-1.3777795008,53.7683968144,,,,
939564,E02002425,E02002419,65,0,0,0,5,0,1,54,4,0,1,0,5330.5234153311,0.103304175,6.7147713751,6.7147713751,-1.6522103299,53.7560427315,-1.5759700333,53.7720065627,,,,
939565,E02002425,E02002420,48,0,0,0,3,0,1,41,3,0,0,0,6545.0726112628,0.0810258267,3.8892396832,3.8892396832,-1.6522103299,53.7560427315,-1.5544406537,53.7662624593,,,,
939566,E02002425,E02002421,3,0,0,0,0,0,1,1,1,0,0,0,8063.0167505288,0.059810374,0.1794311221,0.1794311221,-1.6522103299,53.7560427315,-1.5311318696,53.766273027,,,,
939567,E02002425,E02002422,71,0,0,0,8,2,0,48,10,0,3,0,4308.4969810178,0.1267330719,8.9980481043,8.9980481043,-1.6522103299,53.7560427315,-1.5870012411,53.7585630809,,,,
939568,E02002425,E02002423,1,0,0,0,0,0,0,1,0,0,0,0,8583.0355562828,0.0539024194,0.0539024194,0.0539024194,-1.6522103299,53.7560427315,-1.5221683155,53.7596112618,,,,
939569,E02002425,E02002424,98,0,0,1,3,3,1,56,10,3,21,0,2391.1454054414,0.1859640534,18.22447723,15.22447723,-1.6522103299,53.7560427315,-1.6160378671,53.7575906876,,,,
939570,E02002425,E02002425,239,0,0,0,7,2,0,120,11,1,98,0,0,0.3,71.7,70.7,-1.6522103299,53.7560427315,-1.6522103299,53.7560427315,,,,
939571,E02002425,E02002426,2,0,0,0,0,0,0,2,0,0,0,0,13359.1763313406,0.0207375737,0.0414751474,0.0414751474,-1.6522103299,53.7560427315,-1.4497412823,53.7516900235,,,,
939572,E02002425,E02002427,4,0,0,0,0,0,0,4,0,0,0,0,11447.3031919684,0.0303963287,0.121585315,0.121585315,-1.6522103299,53.7560427315,-1.4787898939,53.7512783244,,,,
939573,E02002425,E02002428,7,0,0,0,0,0,0,7,0,0,0,0,7623.8650996691,0.0653011374,0.457107962,0.457107962,-1.6522103299,53.7560427315,-1.5367152244,53.7528293516,,,,
939574,E02002425,E02002429,1,0,0,0,0,0,0,1,0,0,0,0,12290.561698892,0.0256789126,0.0256789126,0.0256789126,-1.6522103299,53.7560427315,-1.4668471226,53.7445513485,,,,
939575,E02002425,E02002430,2,0,0,0,0,0,0,2,0,0,0,0,6458.253878261,0.0824450243,0.1648900486,0.1648900486,-1.6522103299,53.7560427315,-1.5552160268,53.7479997938,,,,
939576,E02002425,E02002431,44,0,0,0,3,1,0,36,2,0,2,0,4802.3483864135,0.1148139276,5.0518128159,5.0518128159,-1.6522103299,53.7560427315,-1.582351837,53.7438491095,,,,
939577,E02002425,E02002432,3,0,0,0,0,0,0,3,0,0,0,0,17364.8811657286,0.009307367,0.0279221011,0.0279221011,-1.6522103299,53.7560427315,-1.3907128949,53.7377548683,,,,
939578,E02002425,E02002433,124,0,0,0,15,3,0,87,10,3,6,0,3846.5942686969,0.1389985666,17.2358222596,14.2358222596,-1.6522103299,53.7560427315,-1.5993137073,53.7414729237,,,,
939579,E02002425,E02002434,6,0,0,0,1,0,0,4,0,0,1,0,9213.1391211097,0.0475201889,0.2851211335,0.2851211335,-1.6522103299,53.7560427315,-1.517214909,53.734746307,,,,
939580,E02002425,E02002435,173,0,0,0,9,1,0,130,13,3,15,2,3874.0471348588,0.1382374761,23.9150833695,20.9150833695,-1.6522103299,53.7560427315,-1.6099686404,53.731849243,,,,
939581,E02002425,E02002436,13,0,0,0,3,0,0,10,0,0,0,0,7509.9580105712,0.0668058648,0.8684762419,0.8684762419,-1.6522103299,53.7560427315,-1.548726411,53.7278916122,,,,
939716,E02002425,E02006852,7,0,0,0,1,0,1,3,1,0,1,0,9570.1885638416,0.0442451058,0.3097157406,0.3097157406,-1.6522103299,53.7560427315,-1.5867043323,53.832819017,,,,
939718,E02002425,E02006861,7,0,0,0,0,0,0,6,0,0,1,0,8971.9770604956,0.0498683764,0.3490786349,0.3490786349,-1.6522103299,53.7560427315,-1.5650215028,53.8179856472,,,,
939721,E02002425,E02006875,384,0,0,3,128,3,7,192,41,8,2,0,8328.6691666195,0.0567155624,21.7787759425,13.7787759425,-1.6522103299,53.7560427315,-1.5455825172,53.7962246679,,,,
939722,E02002425,E02006876,111,0,0,0,7,0,1,93,6,4,0,0,9080.0985678137,0.0488015835,5.4169757684,1.4169757684,-1.6522103299,53.7560427315,-1.5182092462,53.7749327017,,,,
939868,E02002426,E02002331,16,0,0,0,0,0,0,14,0,0,2,0,20177.0695630408,0.0053035084,0.0848561342,0.0848561342,-1.4497412823,53.7516900235,-1.347653388,53.9226868903,,,,
939869,E02002426,E02002333,1,0,0,0,0,0,0,0,1,0,0,0,22814.5709025632,0.0031294845,0.0031294845,0.0031294845,-1.4497412823,53.7516900235,-1.6876952052,53.9007791557,,,,
939870,E02002426,E02002334,6,0,0,0,0,0,0,5,0,0,1,0,15773.1447460658,0.0127962675,0.0767776049,0.0767776049,-1.4497412823,53.7516900235,-1.3576524285,53.8825638629,,,,
939871,E02002426,E02002335,3,0,0,0,1,0,0,2,0,0,0,0,15636.0778670301,0.0131519088,0.0394557263,0.0394557263,-1.4497412823,53.7516900235,-1.4710718403,53.8916514302,,,,
939872,E02002426,E02002336,9,0,0,0,1,0,0,8,0,0,0,0,18845.4674053941,0.006921891,0.0622970187,0.0622970187,-1.4497412823,53.7516900235,-1.6243652108,53.8858954673,,,,
939873,E02002426,E02002337,1,0,0,0,0,0,0,1,0,0,0,0,24064.0600097003,0.002437494,0.002437494,0.002437494,-1.4497412823,53.7516900235,-1.7433977723,53.8804538587,,,,
939874,E02002426,E02002338,6,0,0,1,0,1,0,4,0,0,0,0,21688.8608112925,0.0039196812,0.0235180869,0.0235180869,-1.4497412823,53.7516900235,-1.7105896018,53.87071637,,,,
939875,E02002426,E02002339,5,0,0,0,0,0,0,3,0,0,2,0,20659.5364882642,0.00481567,0.0240783498,0.0240783498,-1.4497412823,53.7516900235,-1.6941821605,53.8680881823,,,,
939876,E02002426,E02002340,1,0,0,0,0,0,0,1,0,0,0,0,19905.7506947794,0.0055992482,0.0055992482,0.0055992482,-1.4497412823,53.7516900235,-1.6785346758,53.8686194272,,,,
939877,E02002426,E02002341,1,0,0,0,0,0,0,1,0,0,0,0,14857.0287091466,0.0153693725,0.0153693725,0.0153693725,-1.4497412823,53.7516900235,-1.5553319814,53.869697221,,,,
939878,E02002426,E02002342,1,0,0,0,0,0,0,1,0,0,0,0,16801.0995492619,0.0104182863,0.0104182863,0.0104182863,-1.4497412823,53.7516900235,-1.6224194963,53.8628501517,,,,
939879,E02002426,E02002344,6,0,0,0,0,0,0,6,0,0,0,0,12436.3354200201,0.0249410587,0.1496463524,0.1496463524,-1.4497412823,53.7516900235,-1.5253058419,53.8541243112,,,,
939880,E02002426,E02002345,2,0,0,0,0,0,0,2,0,0,0,0,14955.1948483343,0.015070565,0.03014113,0.03014113,-1.4497412823,53.7516900235,-1.5896573219,53.8575607216,,,,
939881,E02002426,E02002346,1,0,0,0,0,0,0,1,0,0,0,0,15606.9175001758,0.0132288358,0.0132288358,0.0132288358,-1.4497412823,53.7516900235,-1.6186437517,53.8500711391,,,,
939882,E02002426,E02002347,2,0,0,0,0,0,0,2,0,0,0,0,12773.3640211819,0.023315297,0.0466305941,0.0466305941,-1.4497412823,53.7516900235,-1.5519706135,53.8492478781,,,,
939883,E02002426,E02002348,8,0,0,1,0,0,0,7,0,0,0,0,14652.6742305005,0.016010546,0.1280843678,0.1280843678,-1.4497412823,53.7516900235,-1.604851375,53.8460916699,,,,
939884,E02002426,E02002349,5,0,0,1,1,0,0,3,0,0,0,0,10677.4517601851,0.0354559869,0.1772799347,0.1772799347,-1.4497412823,53.7516900235,-1.4977270094,53.8433559571,,,,
939885,E02002426,E02002350,2,0,0,1,0,0,0,1,0,0,0,0,16717.1481427784,0.0105946891,0.0211893782,0.0211893782,-1.4497412823,53.7516900235,-1.645681837,53.8471890098,,,,
939886,E02002426,E02002351,6,0,0,0,0,1,0,5,0,0,0,0,10390.8055261953,0.0375480471,0.2252882827,0.2252882827,-1.4497412823,53.7516900235,-1.4409663716,53.8449366971,,,,
939887,E02002426,E02002352,6,0,0,0,0,0,0,6,0,0,0,0,11384.9926156826,0.0307775015,0.1846650089,0.1846650089,-1.4497412823,53.7516900235,-1.5316182735,53.8418058636,,,,
939888,E02002426,E02002353,5,0,0,0,0,0,0,5,0,0,0,0,10867.523338245,0.0341334488,0.170667244,0.170667244,-1.4497412823,53.7516900235,-1.5182369926,53.84054915,,,,
939889,E02002426,E02002356,5,0,0,0,0,0,0,5,0,0,0,0,17490.4835518621,0.0090764738,0.0453823688,0.0453823688,-1.4497412823,53.7516900235,-1.6698365717,53.8396256342,,,,
939890,E02002426,E02002357,12,0,0,1,2,0,1,8,0,0,0,0,15087.3994604388,0.0146773073,0.1761276881,0.1761276881,-1.4497412823,53.7516900235,-1.6291347025,53.835990229,,,,
939891,E02002426,E02002358,18,0,0,0,2,1,0,14,1,0,0,0,9380.808538654,0.045953075,0.8271553498,0.8271553498,-1.4497412823,53.7516900235,-1.4598015075,53.8357920354,,,,
939892,E02002426,E02002359,9,0,0,0,0,0,0,8,0,0,1,0,10259.53712197,0.0385468757,0.3469218809,0.3469218809,-1.4497412823,53.7516900235,-1.3697425356,53.8308039574,,,,
939893,E02002426,E02002360,2,0,0,0,0,0,0,2,0,0,0,0,11934.7977746962,0.0275726109,0.0551452217,0.0551452217,-1.4497412823,53.7516900235,-1.5647986011,53.834548605,,,,
939894,E02002426,E02002361,6,0,0,1,0,0,0,4,0,0,1,0,9615.2794446066,0.0438478894,0.2630873365,0.2630873365,-1.4497412823,53.7516900235,-1.5143714712,53.8291749544,,,,
939895,E02002426,E02002362,4,0,0,0,0,0,0,4,0,0,0,0,13894.2812736628,0.0186328513,0.0745314051,0.0745314051,-1.4497412823,53.7516900235,-1.6131811509,53.8306166402,,,,
939896,E02002426,E02002363,12,0,0,0,3,0,0,8,0,0,1,0,10253.9857297815,0.0385896972,0.4630763663,0.4630763663,-1.4497412823,53.7516900235,-1.5348689623,53.828844426,,,,
939897,E02002426,E02002364,21,0,0,0,1,0,0,20,0,0,0,0,8422.1704023464,0.0556648225,1.1689612722,1.1689612722,-1.4497412823,53.7516900235,-1.4664255759,53.8267392129,,,,
939898,E02002426,E02002366,6,0,0,0,1,0,0,5,0,0,0,0,8875.0201424207,0.05084483,0.3050689801,0.3050689801,-1.4497412823,53.7516900235,-1.4940384943,53.827020389,,,,
939899,E02002426,E02002367,2,0,0,0,0,0,0,2,0,0,0,0,10328.9700000385,0.038015291,0.0760305821,0.0760305821,-1.4497412823,53.7516900235,-1.5512470911,53.822437902,,,,
939900,E02002426,E02002369,3,0,0,0,0,0,0,3,0,0,0,0,7883.6424447337,0.0619950154,0.1859850463,0.1859850463,-1.4497412823,53.7516900235,-1.479266593,53.820355325,,,,
939901,E02002426,E02002370,3,0,0,0,1,0,0,2,0,0,0,0,7819.4018085684,0.0627966742,0.1883900225,0.1883900225,-1.4497412823,53.7516900235,-1.4421484083,53.8218248926,,,,
939902,E02002426,E02002371,10,0,0,1,1,0,0,8,0,0,0,0,9227.6807080867,0.0473821859,0.4738218589,0.4738218589,-1.4497412823,53.7516900235,-1.530848943,53.8193025853,,,,
939903,E02002426,E02002373,12,0,0,1,2,0,0,9,0,0,0,0,11421.2909345112,0.0305548762,0.3666585148,0.3666585148,-1.4497412823,53.7516900235,-1.5813803838,53.8184752721,,,,
939904,E02002426,E02002374,6,0,0,0,1,0,0,5,0,0,0,0,12193.8012310508,0.0261806929,0.1570841576,0.1570841576,-1.4497412823,53.7516900235,-1.5978264373,53.8174200785,,,,
939905,E02002426,E02002376,4,0,0,0,0,0,0,4,0,0,0,0,7851.3435600575,0.0623967857,0.2495871428,0.2495871428,-1.4497412823,53.7516900235,-1.5006442299,53.815492733,,,,
939906,E02002426,E02002377,2,0,0,0,0,0,0,1,0,1,0,0,8442.3498338018,0.0554406183,0.1108812367,-0.8891187633,-1.4497412823,53.7516900235,-1.5194226834,53.8153651938,,,,
939907,E02002426,E02002379,6,0,0,0,0,0,0,6,0,0,0,0,7032.4898385416,0.0734999339,0.4409996034,0.4409996034,-1.4497412823,53.7516900235,-1.4640100536,53.814328863,,,,
939908,E02002426,E02002380,2,0,0,0,0,0,0,1,0,1,0,0,14475.4363337764,0.0165882599,0.0331765197,-0.9668234803,-1.4497412823,53.7516900235,-1.6413464562,53.8153341658,,,,
