id,lon_origin,lat_origin,lon_dest,lat_dest,fastest_time_in_s,fastest_distance_in_m,quietest_time_in_s,quietest_distance_in_m
9313,-1.4668471226,53.7445513485,-1.4640100536,53.814328863,2958,11998,3740,14014
9314,-1.4668471226,53.7445513485,-1.6413464562,53.8153341658,4186,16609,4692,17930
9315,-1.4668471226,53.7445513485,-1.5121470392,53.8110109367,2687,11114,3263,12027
9316,-1.4668471226,53.7445513485,-1.5450850219,53.8096337814,2689,10968,3157,10591
9317,-1.4668471226,53.7445513485,-1.5824764839,53.8079116016,2920,12381,3383,12345
9318,-1.4668471226,53.7445513485,-1.4237982697,53.8075625094,2718,11292,3109,11906
9319,-1.4668471226,53.7445513485,-1.6352400439,53.808721822,4142,15996,4502,16260
9320,-1.4668471226,53.7445513485,-1.6102509195,53.8088425684,3390,14291,3734,14475
9321,-1.4668471226,53.7445513485,-1.4912905295,53.8084967192,2587,11065,2952,11453
9322,-1.4668471226,53.7445513485,-1.4693922426,53.8062954254,2806,11504,3803,12520
9323,-1.4668471226,53.7445513485,-1.6682097793,53.8056954082,4601,17644,5284,20214
9324,-1.4668471226,53.7445513485,-1.5609149148,53.8046175701,2747,10740,3323,10779
9325,-1.4668471226,53.7445513485,-1.523831007,53.804524144,2452,9976,2830,10372
9326,-1.4668471226,53.7445513485,-1.5096383515,53.8031039327,2408,10086,2962,10932
9327,-1.4668471226,53.7445513485,-1.6932426898,53.8043391989,5257,19348,6285,23632
9328,-1.4668471226,53.7445513485,-1.611086847,53.8011739849,3518,13484,4005,13923
9329,-1.4668471226,53.7445513485,-1.646020275,53.7991338977,4337,16197,5111,17880
9330,-1.4668471226,53.7445513485,-1.460795059,53.7829085208,2290,8388,2777,8717
9331,-1.4668471226,53.7445513485,-1.5026560497,53.78732075,1776,7916,2088,7661
9332,-1.4668471226,53.7445513485,-1.5794874121,53.7971878792,2776,11347,3133,11422
9333,-1.4668471226,53.7445513485,-1.4836544556,53.7825528843,1943,9027,2255,8772
9334,-1.4668471226,53.7445513485,-1.4368532119,53.7923560633,2062,8135,2481,8748
9335,-1.4668471226,53.7445513485,-1.3874627589,53.795090583,2409,9773,3679,12234
9336,-1.4668471226,53.7445513485,-1.5185093357,53.7923791487,2067,8859,2477,8923
9337,-1.4668471226,53.7445513485,-1.3695940677,53.7871307636,2677,10496,5549,15784
9338,-1.4668471226,53.7445513485,-1.609748378,53.7908519873,3318,13261,3749,13883
9339,-1.4668471226,53.7445513485,-1.6531563541,53.7886108817,4613,17413,5469,19296
9340,-1.4668471226,53.7445513485,-1.6306694818,53.782634954,3994,15184,4868,17056
9341,-1.4668471226,53.7445513485,-1.5870002098,53.7877647368,2884,11675,3399,12153
9342,-1.4668471226,53.7445513485,-1.5612145536,53.7847868814,2174,9317,2561,9041
9343,-1.4668471226,53.7445513485,-1.6064431662,53.7762799407,3662,13555,4612,15565
9344,-1.4668471226,53.7445513485,-1.5451628768,53.781746077,1932,8487,2281,7902
9345,-1.4668471226,53.7445513485,-1.5495116861,53.7742881837,2078,8477,2389,8060
9346,-1.4668471226,53.7445513485,-1.4119631696,53.7684705358,1572,6287,2720,7757
9347,-1.4668471226,53.7445513485,-1.3368001311,53.7642201515,3692,13817,6211,18126
9348,-1.4668471226,53.7445513485,-1.3777795008,53.7683968144,2624,10230,5014,13504
9349,-1.4668471226,53.7445513485,-1.5759700333,53.7720065627,2565,10408,2934,11112
9350,-1.4668471226,53.7445513485,-1.5544406537,53.7662624593,2097,8485,2637,10314
9351,-1.4668471226,53.7445513485,-1.5311318696,53.766273027,1643,6654,1987,7501
9352,-1.4668471226,53.7445513485,-1.5870012411,53.7585630809,2976,11218,3557,12351
9353,-1.4668471226,53.7445513485,-1.5221683155,53.7596112618,1469,5768,1813,6615
9354,-1.4668471226,53.7445513485,-1.6160378671,53.7575906876,3687,14053,4288,13558
9355,-1.4668471226,53.7445513485,-1.6522103299,53.7560427315,4021,14507,5088,16422
9356,-1.4668471226,53.7445513485,-1.4497412823,53.7516900235,648,2885,1097,3955
9357,-1.4668471226,53.7445513485,-1.4787898939,53.7512783244,364,1433,401,1313
9358,-1.4668471226,53.7445513485,-1.5367152244,53.7528293516,1560,5799,1901,6796
9359,-1.4668471226,53.7445513485,-1.4668471226,53.7445513485,0,0,0,0
9360,-1.4668471226,53.7445513485,-1.5552160268,53.7479997938,1961,6912,2280,7555
9361,-1.4668471226,53.7445513485,-1.582351837,53.7438491095,2859,10953,3280,10272
9362,-1.4668471226,53.7445513485,-1.3907128949,53.7377548683,1336,7176,2538,9158
9363,-1.4668471226,53.7445513485,-1.5993137073,53.7414729237,2811,10460,3816,11488
9364,-1.4668471226,53.7445513485,-1.517214909,53.734746307,1272,4708,1494,5442
9365,-1.4668471226,53.7445513485,-1.6099686404,53.731849243,3338,11718,4550,13400
9366,-1.4668471226,53.7445513485,-1.548726411,53.7278916122,1902,6899,2228,8157
9367,-1.4668471226,53.7445513485,-1.5661378139,53.7157120118,2320,8913,2646,10171
9368,-1.4668471226,53.7445513485,-1.5867043323,53.832819017,3805,14549,4593,15330
9369,-1.4668471226,53.7445513485,-1.5650215028,53.8179856472,3197,12160,3882,12675
9370,-1.4668471226,53.7445513485,-1.5455825172,53.7962246679,2176,9183,2598,9105
9371,-1.4668471226,53.7445513485,-1.5182092462,53.7749327017,1359,5835,1671,5580
9372,-1.5552160268,53.7479997938,-1.347653388,53.9226868903,6589,28996,7837,32455
9373,-1.5552160268,53.7479997938,-1.6876952052,53.9007791557,5713,23550,6319,23866
9374,-1.5552160268,53.7479997938,-1.6243652108,53.8858954673,4883,18487,5280,19177
9375,-1.5552160268,53.7479997938,-1.7433977723,53.8804538587,6295,23965,7022,25895
9376,-1.5552160268,53.7479997938,-1.7105896018,53.87071637,5096,20343,5553,21727
9377,-1.5552160268,53.7479997938,-1.6941821605,53.8680881823,4933,19479,5394,20870
9378,-1.5552160268,53.7479997938,-1.6785346758,53.8686194272,5090,19295,5494,20385
9379,-1.5552160268,53.7479997938,-1.6186437517,53.8500711391,3931,14760,4372,16468
9380,-1.5552160268,53.7479997938,-1.5519706135,53.8492478781,3640,13201,4013,14841
9381,-1.5552160268,53.7479997938,-1.604851375,53.8460916699,3596,13500,3959,14150
9382,-1.5552160268,53.7479997938,-1.4977270094,53.8433559571,3332,12990,3615,14130
9383,-1.5552160268,53.7479997938,-1.645681837,53.8471890098,4246,16338,4342,16010
9384,-1.5552160268,53.7479997938,-1.4409663716,53.8449366971,4032,16744,4342,18360
9385,-1.5552160268,53.7479997938,-1.5316182735,53.8418058636,3396,12352,3523,12380
9386,-1.5552160268,53.7479997938,-1.5182369926,53.84054915,3177,12431,3406,13559
9387,-1.5552160268,53.7479997938,-1.5485327985,53.8394232219,3251,12027,3466,12922
9388,-1.5552160268,53.7479997938,-1.6698365717,53.8396256342,3859,15955,4374,17842
9389,-1.5552160268,53.7479997938,-1.6291347025,53.835990229,3462,14204,3507,14270
9390,-1.5552160268,53.7479997938,-1.4598015075,53.8357920354,3740,15350,3834,15870
9391,-1.5552160268,53.7479997938,-1.3697425356,53.8308039574,4356,19685,4943,19994
9392,-1.5552160268,53.7479997938,-1.5647986011,53.834548605,3049,11774,3220,12378
9393,-1.5552160268,53.7479997938,-1.5143714712,53.8291749544,2789,10982,3018,12110
9394,-1.5552160268,53.7479997938,-1.5348689623,53.828844426,2837,10608,2964,10636
9395,-1.5552160268,53.7479997938,-1.4664255759,53.8267392129,3289,13618,3441,14643
9396,-1.5552160268,53.7479997938,-1.4940384943,53.827020389,2916,12591,3063,13203
9397,-1.5552160268,53.7479997938,-1.5512470911,53.822437902,2791,10729,3130,11772
9398,-1.5552160268,53.7479997938,-1.6852862057,53.8243425956,3878,14864,4966,18937
9399,-1.5552160268,53.7479997938,-1.479266593,53.820355325,2753,12372,2839,12962
9400,-1.5552160268,53.7479997938,-1.530848943,53.8193025853,2335,9477,2553,11036
9401,-1.5552160268,53.7479997938,-1.5813803838,53.8184752721,2274,9519,2534,9953
9402,-1.5552160268,53.7479997938,-1.5978264373,53.8174200785,2378,10167,2590,11112
9403,-1.5552160268,53.7479997938,-1.6270046147,53.8205240553,2813,11689,2954,12287
9404,-1.5552160268,53.7479997938,-1.5006442299,53.815492733,2384,10783,2537,11389
9405,-1.5552160268,53.7479997938,-1.5194226834,53.8153651938,2050,9057,2229,10078
9406,-1.5552160268,53.7479997938,-1.4640100536,53.814328863,2851,12553,2918,13037
9407,-1.5552160268,53.7479997938,-1.6413464562,53.8153341658,2939,11265,3372,14175
9408,-1.5552160268,53.7479997938,-1.6550978034,53.8176424986,2987,12063,3411,14745
9409,-1.5552160268,53.7479997938,-1.5121470392,53.8110109367,2197,8777,2307,9940
9410,-1.5552160268,53.7479997938,-1.5711081108,53.8110117037,1914,8585,2032,9006
9411,-1.5552160268,53.7479997938,-1.5450850219,53.8096337814,1945,8436,2127,8416
9412,-1.5552160268,53.7479997938,-1.5824764839,53.8079116016,1852,8453,2063,8590
9413,-1.5552160268,53.7479997938,-1.4237982697,53.8075625094,3199,14554,3761,14949
9414,-1.5552160268,53.7479997938,-1.6352400439,53.808721822,2732,10261,3182,12505
9415,-1.5552160268,53.7479997938,-1.6102509195,53.8088425684,2181,9361,2414,10720
9416,-1.5552160268,53.7479997938,-1.4912905295,53.8084967192,2273,10471,2358,10971
9417,-1.5552160268,53.7479997938,-1.4693922426,53.8062954254,2698,11764,3299,12755
9418,-1.5552160268,53.7479997938,-1.6682097793,53.8056954082,3017,12039,3964,16459
9419,-1.5552160268,53.7479997938,-1.5609149148,53.8046175701,1854,7662,2013,7934
9420,-1.5552160268,53.7479997938,-1.523831007,53.804524144,1806,7749,1916,8912
9421,-1.5552160268,53.7479997938,-1.5096383515,53.8031039327,1963,9034,2116,9640
9422,-1.5552160268,53.7479997938,-1.6932426898,53.8043391989,3606,13464,4138,14673
9423,-1.5552160268,53.7479997938,-1.611086847,53.8011739849,2147,8533,2144,8112
9424,-1.5552160268,53.7479997938,-1.646020275,53.7991338977,2686,10313,3078,11265
9425,-1.5552160268,53.7479997938,-1.5026560497,53.78732075,1579,8155,1597,8115
9426,-1.5552160268,53.7479997938,-1.5794874121,53.7971878792,1465,6740,1905,7226
9427,-1.5552160268,53.7479997938,-1.4836544556,53.7825528843,1756,9020,1857,9638
9428,-1.5552160268,53.7479997938,-1.4368532119,53.7923560633,3097,14247,3152,13885
9429,-1.5552160268,53.7479997938,-1.3874627589,53.795090583,3444,15885,4552,17716
9430,-1.5552160268,53.7479997938,-1.5185093357,53.7923791487,1491,7225,1544,7224
9431,-1.5552160268,53.7479997938,-1.68442047,53.7897676905,4205,13081,4742,13688
9432,-1.5552160268,53.7479997938,-1.3695940677,53.7871307636,3712,16608,5018,19555
9433,-1.5552160268,53.7479997938,-1.609748378,53.7908519873,1824,7939,1974,7934
9434,-1.5552160268,53.7479997938,-1.6531563541,53.7886108817,2922,11047,3331,11503
9435,-1.5552160268,53.7479997938,-1.6306694818,53.782634954,2303,8818,2664,9632
9436,-1.5552160268,53.7479997938,-1.5870002098,53.7877647368,1492,6776,1503,6131
9437,-1.5552160268,53.7479997938,-1.5612145536,53.7847868814,925,4806,943,4758
9438,-1.5552160268,53.7479997938,-1.6064431662,53.7762799407,1971,7189,2408,8141
9439,-1.5552160268,53.7479997938,-1.5451628768,53.781746077,890,4999,892,4952
9440,-1.5552160268,53.7479997938,-1.5495116861,53.7742881837,672,3565,750,3998
9441,-1.5552160268,53.7479997938,-1.4119631696,53.7684705358,2607,12399,3593,13024
9442,-1.5552160268,53.7479997938,-1.3368001311,53.7642201515,4727,19929,6991,24044
9443,-1.5552160268,53.7479997938,-1.3777795008,53.7683968144,3659,16342,5794,19422
9444,-1.5552160268,53.7479997938,-1.5759700333,53.7720065627,687,3824,730,3688
9445,-1.5552160268,53.7479997938,-1.5544406537,53.7662624593,432,2877,433,2890
9446,-1.5552160268,53.7479997938,-1.5311318696,53.766273027,560,2994,560,2994
9447,-1.5552160268,53.7479997938,-1.5870012411,53.7585630809,1098,4634,1353,4927
9448,-1.5552160268,53.7479997938,-1.5221683155,53.7596112618,504,3048,585,3174
9449,-1.5552160268,53.7479997938,-1.6160378671,53.7575906876,1986,7495,2129,5847
9450,-1.5552160268,53.7479997938,-1.6522103299,53.7560427315,2647,10044,2929,8711
9451,-1.5552160268,53.7479997938,-1.4497412823,53.7516900235,1683,8997,1970,9222
9452,-1.5552160268,53.7479997938,-1.4787898939,53.7512783244,1214,6944,1214,6280
9453,-1.5552160268,53.7479997938,-1.5367152244,53.7528293516,321,1787,321,1787
9454,-1.5552160268,53.7479997938,-1.4668471226,53.7445513485,1407,7423,1618,7529
9455,-1.5552160268,53.7479997938,-1.5552160268,53.7479997938,0,0,0,0
9456,-1.5552160268,53.7479997938,-1.582351837,53.7438491095,1121,2561,1121,2561
9457,-1.5552160268,53.7479997938,-1.5993137073,53.7414729237,1437,5997,1657,3777
9458,-1.5552160268,53.7479997938,-1.517214909,53.734746307,700,3943,1231,4322
9459,-1.5552160268,53.7479997938,-1.6099686404,53.731849243,1964,7255,2391,5689
9460,-1.5552160268,53.7479997938,-1.548726411,53.7278916122,919,4232,1395,5189
9461,-1.5552160268,53.7479997938,-1.5661378139,53.7157120118,1050,4794,1288,5471
9462,-1.5552160268,53.7479997938,-1.5867043323,53.832819017,2834,11307,3281,12533
9463,-1.5552160268,53.7479997938,-1.5650215028,53.8179856472,2311,9417,2530,9749
9464,-1.5552160268,53.7479997938,-1.5455825172,53.7962246679,1389,6701,1568,6930
9465,-1.5552160268,53.7479997938,-1.5182092462,53.7749327017,820,4670,820,4670
9466,-1.582351837,53.7438491095,-1.347653388,53.9226868903,7119,29607,9664,35183
9467,-1.582351837,53.7438491095,-1.7052666419,53.9113271892,6607,26752,8143,28047
9468,-1.582351837,53.7438491095,-1.6876952052,53.9007791557,6227,25084,7648,26033
9469,-1.582351837,53.7438491095,-1.3576524285,53.8825638629,6156,25731,8494,29899
9470,-1.582351837,53.7438491095,-1.6243652108,53.8858954673,5397,20021,6609,21344
9471,-1.582351837,53.7438491095,-1.7433977723,53.8804538587,6809,25499,8351,28062
9472,-1.582351837,53.7438491095,-1.6941821605,53.8680881823,5447,21013,6723,23037
9473,-1.582351837,53.7438491095,-1.6785346758,53.8686194272,5604,20829,6823,22552
9474,-1.582351837,53.7438491095,-1.5553319814,53.869697221,5018,18524,6078,19842
9475,-1.582351837,53.7438491095,-1.6224194963,53.8628501517,4765,17617,5931,19856
9476,-1.582351837,53.7438491095,-1.5253058419,53.8541243112,4389,15992,5341,16484
9477,-1.582351837,53.7438491095,-1.6186437517,53.8500711391,4445,16294,5701,18635
9478,-1.582351837,53.7438491095,-1.5519706135,53.8492478781,4154,14980,5342,17008
9479,-1.582351837,53.7438491095,-1.604851375,53.8460916699,4110,15034,5288,16317
9480,-1.582351837,53.7438491095,-1.4977270094,53.8433559571,3887,14531,5442,16858
9481,-1.582351837,53.7438491095,-1.645681837,53.8471890098,4760,17872,5671,18177
9482,-1.582351837,53.7438491095,-1.4409663716,53.8449366971,4594,17690,6169,21088
9483,-1.582351837,53.7438491095,-1.5316182735,53.8418058636,3910,14131,4852,14547
9484,-1.582351837,53.7438491095,-1.6698365717,53.8396256342,4373,17489,5703,20009
9485,-1.582351837,53.7438491095,-1.6291347025,53.835990229,3976,15738,4836,16437
9486,-1.582351837,53.7438491095,-1.4598015075,53.8357920354,4317,16135,5661,18598
9487,-1.582351837,53.7438491095,-1.3697425356,53.8308039574,4908,21206,6770,22722
9488,-1.582351837,53.7438491095,-1.5647986011,53.834548605,3563,13308,4549,14545
9489,-1.582351837,53.7438491095,-1.5143714712,53.8291749544,3344,12523,4845,14838
9490,-1.582351837,53.7438491095,-1.6131811509,53.8306166402,3486,13589,4525,15157
9491,-1.582351837,53.7438491095,-1.5348689623,53.828844426,3351,12387,4293,12803
9492,-1.582351837,53.7438491095,-1.4664255759,53.8267392129,3843,14589,5268,17371
9493,-1.582351837,53.7438491095,-1.4940384943,53.827020389,3446,13202,4890,15931
9494,-1.582351837,53.7438491095,-1.5512470911,53.822437902,3305,12508,4459,13939
9495,-1.582351837,53.7438491095,-1.6852862057,53.8243425956,4164,15397,5153,15383
9496,-1.582351837,53.7438491095,-1.479266593,53.820355325,3297,13193,4666,15690
9497,-1.582351837,53.7438491095,-1.4421484083,53.8218248926,3972,15794,5742,17922
9498,-1.582351837,53.7438491095,-1.530848943,53.8193025853,2849,11256,3791,11672
9499,-1.582351837,53.7438491095,-1.5813803838,53.8184752721,2788,11053,3863,12120
9500,-1.582351837,53.7438491095,-1.5978264373,53.8174200785,2892,11701,3919,13279
9501,-1.582351837,53.7438491095,-1.6270046147,53.8205240553,3222,12152,4283,14454
9502,-1.582351837,53.7438491095,-1.5006442299,53.815492733,2922,11417,4364,14117
9503,-1.582351837,53.7438491095,-1.5194226834,53.8153651938,2605,10598,4056,12806
9504,-1.582351837,53.7438491095,-1.4640100536,53.814328863,3403,14074,4745,15765
9505,-1.582351837,53.7438491095,-1.6413464562,53.8153341658,3225,11798,3692,13206
9506,-1.582351837,53.7438491095,-1.6550978034,53.8176424986,3273,12596,3734,13383
9507,-1.582351837,53.7438491095,-1.5121470392,53.8110109367,2752,10318,4134,12668
9508,-1.582351837,53.7438491095,-1.5450850219,53.8096337814,2459,9970,3456,10583
9509,-1.582351837,53.7438491095,-1.5824764839,53.8079116016,2366,9987,3392,10757
9510,-1.582351837,53.7438491095,-1.4237982697,53.8075625094,3751,16075,5588,17677
9511,-1.582351837,53.7438491095,-1.6352400439,53.808721822,3018,10794,3715,12042
9512,-1.582351837,53.7438491095,-1.6102509195,53.8088425684,2527,10093,3743,12887
9513,-1.582351837,53.7438491095,-1.4912905295,53.8084967192,2825,11992,4185,13699
9514,-1.582351837,53.7438491095,-1.4693922426,53.8062954254,3250,13285,5126,15483
9515,-1.582351837,53.7438491095,-1.6682097793,53.8056954082,3303,12572,3513,11933
9516,-1.582351837,53.7438491095,-1.5609149148,53.8046175701,2368,9196,3342,10101
9517,-1.582351837,53.7438491095,-1.523831007,53.804524144,2361,9290,3743,11640
9518,-1.582351837,53.7438491095,-1.5096383515,53.8031039327,2515,10555,3943,12368
9519,-1.582351837,53.7438491095,-1.6932426898,53.8043391989,3623,12660,4540,12419
9520,-1.582351837,53.7438491095,-1.611086847,53.8011739849,2433,9066,3572,9833
9521,-1.582351837,53.7438491095,-1.646020275,53.7991338977,2972,10846,3193,10900
9522,-1.582351837,53.7438491095,-1.460795059,53.7829085208,3067,12876,4462,14744
9523,-1.582351837,53.7438491095,-1.5026560497,53.78732075,2131,9676,3424,10843
9524,-1.582351837,53.7438491095,-1.5794874121,53.7971878792,1979,8274,3275,9153
9525,-1.582351837,53.7438491095,-1.4836544556,53.7825528843,2391,11199,3684,12366
9526,-1.582351837,53.7438491095,-1.4368532119,53.7923560633,3653,15321,4979,16613
9527,-1.582351837,53.7438491095,-1.3874627589,53.795090583,4542,19328,6379,20444
9528,-1.582351837,53.7438491095,-1.5185093357,53.7923791487,2043,8746,3371,9952
9529,-1.582351837,53.7438491095,-1.68442047,53.7897676905,3934,11258,4843,11002
9530,-1.582351837,53.7438491095,-1.3695940677,53.7871307636,4810,20051,6845,22283
9531,-1.582351837,53.7438491095,-1.609748378,53.7908519873,2110,8472,3303,9098
9532,-1.582351837,53.7438491095,-1.6531563541,53.7886108817,2547,9139,2827,9665
9533,-1.582351837,53.7438491095,-1.6306694818,53.782634954,2110,7704,2309,8073
9534,-1.582351837,53.7438491095,-1.5870002098,53.7877647368,1839,7209,2978,7976
9535,-1.582351837,53.7438491095,-1.5612145536,53.7847868814,1439,6340,2272,6925
9536,-1.582351837,53.7438491095,-1.6064431662,53.7762799407,2257,7722,2565,8764
9537,-1.582351837,53.7438491095,-1.5451628768,53.781746077,1404,6533,2221,7119
9538,-1.582351837,53.7438491095,-1.5495116861,53.7742881837,1227,5106,2079,6165
9539,-1.582351837,53.7438491095,-1.4119631696,53.7684705358,3705,15842,5405,16697
9540,-1.582351837,53.7438491095,-1.3368001311,53.7642201515,5825,23372,8818,26772
9541,-1.582351837,53.7438491095,-1.5759700333,53.7720065627,1058,4721,1895,5473
9542,-1.582351837,53.7438491095,-1.5544406537,53.7662624593,987,4418,1762,5057
9543,-1.582351837,53.7438491095,-1.5311318696,53.766273027,1608,6455,2387,5722
9544,-1.582351837,53.7438491095,-1.5870012411,53.7585630809,1056,3931,1514,3548
9545,-1.582351837,53.7438491095,-1.5221683155,53.7596112618,1949,5507,2027,6004
9546,-1.582351837,53.7438491095,-1.6160378671,53.7575906876,1141,3656,1237,3848
9547,-1.582351837,53.7438491095,-1.6522103299,53.7560427315,1935,6259,2037,6712
9548,-1.582351837,53.7438491095,-1.4497412823,53.7516900235,2781,12440,3323,11988
9549,-1.582351837,53.7438491095,-1.4787898939,53.7512783244,2312,10387,2567,9046
9550,-1.582351837,53.7438491095,-1.5367152244,53.7528293516,1766,4246,1859,4726
9551,-1.582351837,53.7438491095,-1.4668471226,53.7445513485,2505,10866,2971,10295
9552,-1.582351837,53.7438491095,-1.5552160268,53.7479997938,1469,2569,1460,2610
